Id,PostTypeId,ParentId,CreationDate,Score,OwnerUserId,OwnerDisplayName,Title,Tags,AnswerCount,CommentCount
"9189425","1","","2012-02-08 07:42:11","1","81657","","Pandas DataFrame serialization","<python><io><pandas>","1",""
"9421412","1","","2012-02-23 21:14:19","2","963989","","trying to explain pandas.DataFrame behavior","<python><numpy><pandas>","1",""
"9555635","1","","2012-03-04 14:25:36","15","402468","","Open Source Enthought Python Alternative","<python><numpy><scipy><enthought><pandas>","9","5"
"9588331","1","","2012-03-06 17:01:47","10","1252759","","Simple cross-tabulation in pandas","<pandas>","2","2"
"9851018","1","","2012-03-24 10:35:14","1","1289813","","What extra data is stored in Series and DataFrame objects?","<pandas>","1",""
"10175068","1","","2012-04-16 13:27:44","6","1330293","","Select data at a particular level from a MultiIndex","<python><pandas>","1","3"
"10422438","1","","2012-05-02 22:12:45","1","1257953","","Check if HDF5 Store object is empty?","<python><hdf5><pandas>","1",""
"10445549","1","","2012-05-04 08:43:55","1","319584","","Pandas shuffle rows at a certain level","<python><pandas>","2",""
"10464738","1","","2012-05-05 18:25:59","4","1377107","","Interpolation on DataFrame in pandas","<python><pandas>","1",""
"10484424","1","","2012-05-07 15:04:58","0","792849","","Possible bug in Series.interpolate","<python><pandas>","2",""
"10706533","1","","2012-05-22 16:54:49","0","362750","","Error Installing Pandas using pip, Windows 7 64bit Python 3.2","<python><pandas>","1",""
"10728757","1","","2012-05-23 22:27:09","0","566942","","numpy function to aggregate a signal for time?","<python><numpy><signals><pandas>","3","4"
"10947968","1","","2012-06-08 11:28:57","0","1199589","","XML to pandas dataframe","<python><xml><data.frame><pandas>","1","2"
"10975690","1","","2012-06-11 07:02:14","0","218900","","How to do groupby in pandas with part of date string?","<python><group-by><pandas>","1","0"
"11057222","1","","2012-06-15 19:45:33","1","24895","","How can I iterate and apply a function over a single level of a DataFrame with MultiIndex?","<python><pandas>","1",""
"11105728","1","","2012-06-19 16:57:17","1","1467068","","Pivoting a DataFrame in Pandas for output to CSV","<python><data.frame><pandas>","1","3"
"11129478","1","","2012-06-20 23:11:41","0","1470604","","Directed graph in pandas","<python><pandas>","2",""
"11138859","1","","2012-06-21 13:07:26","0","1064197","","Pandas panel data","<python><pandas>","2",""
"11157450","1","","2012-06-22 13:47:00","1","821428","","How do you force a figure redraw ipython notebook inline?","<ipython><pandas>","1",""
"11197690","1","","2012-06-25 21:34:19","2","983487","","pandas MovingOLS doesn't support NA values?","<python><pandas>","1",""
"11298097","1","","2012-07-02 17:06:58","1","1496672","","concatenating TimeSeries of different lengths using Pandas","<python><data.frame><concat><pandas>","1","1"
"11418192","1","","2012-07-10 16:56:37","5","128580","","pandas: complex filter on rows of DataFrame","<pandas>","2",""
"11586989","1","","2012-07-20 21:11:28","4","877192","","pandas, matplotlib, use dataframe index as axis tick labels","<python><matplotlib><pandas>","1",""
"11607387","1","","2012-07-23 06:24:19","2","1521724","","Is there a C/C++ API for python pandas?","<python><c><api><pandas>","1",""
"11620721","1","","2012-07-23 21:23:50","1","190894","","handling missing data in Pandas","<pandas>","1",""
"11672403","1","","2012-07-26 15:09:43","5","567620","","Adding my own description attribute to a Pandas DataFrame","<python><metadata><data.frame><pandas>","1",""
"11707805","1","","2012-07-29 06:11:30","6","1253437","ji.","Scikit and Pandas: Fitting Large Data","<machine-learning><pandas><scikit-learn>","1","3"
"11714768","1","","2012-07-30 02:26:41","5","515311","","concat pandas DataFrame along timeseries indexes","<python><numpy><scipy><pandas><yahoo-finance>","2","4"
"11720334","1","","2012-07-30 11:13:37","3","1557300","","selecting data from pandas panel with MultiIndex","<pandas><multi-index>","2",""
"11740587","1","","2012-07-31 12:54:59","0","1504276","","pandas: taking corresponding differences","<python><pandas>","1",""
"11773862","1","","2012-08-02 08:40:01","2","1521724","","Unexpected result when upsampling hourly values using the pandas resample function","<python><time-series><pandas>","1","1"
"12115421","1","","2012-08-24 19:18:31","1","1617766","","Panda Time Series from text","<python><time-series><pandas>","1",""
"12138126","1","","2012-08-27 07:53:22","1","905596","","Difference between parse_date=[0] and parse_date=True in pandas.read_csv","<pandas>","2",""
"11416692","1","","2012-07-10 15:26:15","1","1515250","","Plotting millisecond range in pandas","<plot><pandas>","1",""
"11459106","1","","2012-07-12 19:21:46","2","1521724","","How use the mean method on a pandas TimeSeries with Decimal type values?","<python><decimal><data.frame><pandas>","1","1"
"11538574","1","","2012-07-18 09:44:49","1","1481983","","Howto sum by col","<python><pandas>","3",""
"11754334","1","","2012-08-01 07:18:34","0","1567727","","DataFrame.to_records gives an error when type(index) is DatetimeIndex","<pandas>","1",""
"11787883","1","","2012-08-03 00:55:14","3","290443","","pandas - More efficient way to calculate two Series with circular dependencies","<python><pandas>","1",""
"11824341","1","","2012-08-06 07:47:34","0","1325447","","Pandas: date_range error","<python><date><pandas>","5","2"
"11858472","1","","2012-08-08 05:57:33","4","1583620","","Pandas: Combine string and int columns","<python><numpy><data.frame><pandas>","2",""
"11920721","1","","2012-08-12 08:12:11","5","1593147","","pandas dataframe - change values based on column heading","<python><pandas>","2","0"
"11941492","1","","2012-08-13 20:07:07","9","37751","","Selecting rows from a Pandas dataframe with a compound (hierarchical) index","<python><ipython><pandas>","3",""
"11971381","1","","2012-08-15 14:39:44","2","154508","","MultiLevel index to columns : getting value_counts as columns in pandas","<python><ipython><pandas>","1",""
"12021730","1","","2012-08-18 19:45:34","3","983191","","can pandas handle variable-length whitespace as column delimeters","<python><pandas>","1","6"
"12021754","1","","2012-08-18 19:49:41","2","1255817","","How to slice a Pandas Data Frame by position?","<pandas>","3",""
"12034727","1","","2012-08-20 08:53:05","0","905596","","How to revert an unstacked dataframe in pandas","<pandas>","1",""
"12053003","1","","2012-08-21 10:30:56","0","1019856","","Pandas Pytables warnings and slow performance","<python><performance><pandas><hdf5><pytables>","1","2"
"12082568","1","","2012-08-22 23:03:38","1","1058521","","What exactly do the whiskers in pandas' boxplots specify?","<documentation><pandas><boxplot>","1",""
"12085393","1","","2012-08-23 05:42:14","0","878571","","Problems converting a large file to a panel using read_csv into python pandas","<python><large-files><pandas>","2","2"
"12107053","1","","2012-08-24 09:52:54","1","1190648","","include Pandas plot in MatplotlibWidget","<python><matplotlib><pyqt4><pandas>","","3"
"12167324","1","","2012-08-28 20:49:57","1","567620","","How to broadcast to a multiindex","<python><arrays><pandas><multi-index>","1",""
"12201099","1","","2012-08-30 16:07:19","0","660664","","python pandas: Rename a series within a dataframe?","<python><dictionary><pandas><series>","1",""
"12219771","1","","2012-08-31 17:11:59","0","308849","","Aggregating data in pandas","<python><numpy><pandas>","2",""
"12223689","1","","2012-08-31 23:41:48","0","1639821","","How can I efficiently disaggregate data in a Dataframe (given a set of weights, mapping, etc.)?","<pandas>","2",""
"12227974","1","","2012-09-01 13:01:35","0","1601780","","how include pandas library on my python package?","<import><module><pandas>","1","3"
"12250024","1","","2012-09-03 14:44:51","3","1643926","","How to obtain sheet names from XLS files without loading the whole file in Python?","<python><excel><pandas><xlrd><sheet>","1","2"
"12255179","1","","2012-09-03 23:49:01","1","660664","","numpy/pandas: How to convert a series of strings of zeros and ones into a matrix","<python><numpy><pandas><scikit-learn>","2",""
"12260124","1","","2012-09-04 09:05:41","3","905596","","How to plot a rectangle behind a function over time","<matplotlib><pandas>","1","5"
"12322289","1","","2012-09-07 16:49:21","4","220120","","KDB+ like asof join for timeseries data in pandas?","<python><join><time-series><pandas><kdb>","2",""
"12370349","1","","2012-09-11 13:02:00","1","3571","","Reasoning about consecutive data points without using iteration","<python><numpy><pandas><spc>","4","2"
"12372899","1","","2012-09-11 15:14:09","2","752092","","Bug in pandas.Series/DataFrame.fillna limit?","<python><pandas>","1",""
"12406162","1","","2012-09-13 12:23:23","1","653364","","KeyError when plotting a sliced pandas dataframe with datetimes","<numpy><matplotlib><pandas>","2",""
"12427056","1","","2012-09-14 14:59:21","2","1156707","","Is it possible to hierarchically label a matplotlib (pyplot) bar plot?","<python><matplotlib><pandas>","1","1"
"11423690","1","","2012-07-10 23:55:38","1","1498485","","better method to aggregate pandas dataframe by non matching criteria","<python><aggregation><pandas>","1",""
"11423790","1","","2012-07-11 00:09:49","1","290443","","Why am I getting an is_monotonic assertion error using pandas Series.asfreq","<python><pandas>","1","0"
"11511880","1","","2012-07-16 20:17:12","5","1529898","","issue converting python pandas DataFrame to R dataframe for use with rpy2","<python><r><data.frame><pandas><rpy2>","2","0"
"11548005","1","","2012-07-18 18:30:02","5","567620","","NumPy or Pandas: Keeping array type as integer while having a NaN value","<python><numpy><int><pandas><data-type-conversion>","1","3"
"11689668","1","","2012-07-27 14:16:50","0","905596","","NaN-columns is plotted as a all 0 column in pandas","<pandas>","1",""
"11728836","1","","2012-07-30 20:08:57","4","1429196","","Efficiently applying a function to a grouped pandas DataFrame in parallel","<multiprocessing><shared-memory><pandas>","2",""
"11887504","1","","2012-08-09 16:09:31","3","1588032","","Add seconds to python datetime excluding weekends","<python><datetime><pandas>","1","1"
"11976503","1","","2012-08-15 20:10:04","6","670525","","How to keep index when using pandas merge","<python><pandas>","1",""
"11994765","1","","2012-08-16 20:11:51","3","1604269","","pandas DataFrame.to_string() truncating strings from columns","<python><pandas>","1","2"
"12100396","1","","2012-08-23 21:40:56","2","240068","","column names on grouped DataFrame output to CSV","<python><csv><pandas>","1",""
"12100497","1","","2012-08-23 21:50:36","4","128580","","pandas: set values with (row, col) indices","<python><pandas>","1",""
"12147392","1","","2012-08-27 18:22:33","0","1234686","","Will na_values in the read_fwf()/read_csv()/read_table() be converted after converter functions are performed?","<python><pandas>","1",""
"12178808","1","","2012-08-29 13:12:38","0","1633204","","Pandas datetime index from seconds series","<python><numpy><pandas>","1",""
"12183432","1","","2012-08-29 17:30:24","1","968643","","Typecasting before division (or any other mathematical operator) of columns in dataframes","<python><type-conversion><data.frame><pandas>","1",""
"12187928","1","","2012-08-29 23:32:03","0","908924","","AttributeError: 'numpy.ndarray' object has no attribute 'values' using PANDAS","<python><pandas>","1",""
"12190874","1","","2012-08-30 06:12:46","4","464744","","Pandas: Sampling a DataFrame","<python><partitioning><pandas>","2","1"
"12193253","1","","2012-08-30 08:54:00","2","1190648","","pandas merge timeseries, concat/append/... ?","<python><pandas>","2","1"
"12224778","1","","2012-09-01 03:57:04","2","1072888","","How to filter by sub-level index in Pandas","<python><pandas>","1","0"
"12250475","1","","2012-09-03 15:16:55","2","1529852","","Create a pandas DataFrame from a csv stacked file","<python><csv><data.frame><pandas>","1","2"
"12290844","1","","2012-09-05 22:49:52","2","1621048","","How can I slice a numpy array by the value of the ith field?","<arrays><numpy><split><pandas>","2",""
"12297759","1","","2012-09-06 10:12:12","0","177614","","Reindex time-stamped data with date_range","<python><time-series><pandas><data-analysis>","1",""
"12315810","1","","2012-09-07 09:54:46","3","1568919","","Output pandas grouped dataframe without aggregation","<python><data.frame><pandas>","2",""
"12368180","1","","2012-09-11 10:58:50","1","1529852","","Duplicate entries for index in pandas pivot function","<python><data.frame><pivot><pandas>","1",""
